Deal [id=3138525, userName= alexpro, direction=Short, asset=EURGBP, volume=16801.5, pNl=null, openDate=Tue Mar 03 07:27:03 IST 2015, closeDate=Tue Mar 03 18:17:26 IST 2015, lockedVolume=0.0]
Deal [id=4183937, userName= alexpro, direction=Long, asset=GBPUSD, volume=716695.0, pNl=null, openDate=Tue Feb 16 14:26:39 IST 2016, closeDate=Thu Feb 18 11:00:34 IST 2016, lockedVolume=0.0]
Deal [id=4183952, userName= alexpro, direction=Long, asset=USDCHF, volume=500000.0, pNl=null, openDate=Tue Feb 16 14:29:41 IST 2016, closeDate=Tue Feb 16 14:31:45 IST 2016, lockedVolume=0.0]
Deal [id=4184712, userName= alexpro, direction=Short, asset=CACEUR, volume=230772.28, pNl=null, openDate=Tue Feb 16 16:35:50 IST 2016, closeDate=Wed Feb 17 07:08:01 IST 2016, lockedVolume=0.0]
Deal [id=4187629, userName= alexpro, direction=Long, asset=GBPUSD, volume=711845.0, pNl=null, openDate=Wed Feb 17 14:30:55 IST 2016, closeDate=Wed Feb 17 14:31:41 IST 2016, lockedVolume=0.0]
Deal [id=4187902, userName= alexpro, direction=Long, asset=EURUSD, volume=555920.0, pNl=null, openDate=Wed Feb 17 15:29:39 IST 2016, closeDate=Wed Feb 17 15:36:23 IST 2016, lockedVolume=0.0]
Deal [id=4188396, userName= alexpro, direction=Short, asset=AUDUSD, volume=358620.0, pNl=null, openDate=Wed Feb 17 17:15:24 IST 2016, closeDate=Wed Feb 17 18:37:41 IST 2016, lockedVolume=0.0]
Deal [id=4189309, userName= alexpro, direction=Long, asset=GBPUSD, volume=713530.0, pNl=null, openDate=Thu Feb 18 07:01:37 IST 2016, closeDate=Thu Feb 18 07:46:10 IST 2016, lockedVolume=0.0]
Deal [id=4189409, userName= alexpro, direction=Short, asset=CACEUR, volume=230772.28, pNl=null, openDate=Thu Feb 18 07:35:40 IST 2016, closeDate=Thu Feb 18 08:22:25 IST 2016, lockedVolume=0.0]
Deal [id=4189421, userName= alexpro, direction=Long, asset=EURUSD, volume=556825.0, pNl=null, openDate=Thu Feb 18 07:41:22 IST 2016, closeDate=Thu Feb 18 07:43:54 IST 2016, lockedVolume=0.0]
Deal [id=4189447, userName= alexpro, direction=Long, asset=EURUSD, volume=556675.0, pNl=null, openDate=Thu Feb 18 07:53:46 IST 2016, closeDate=Thu Feb 18 08:23:31 IST 2016, lockedVolume=0.0]
Deal [id=4189466, userName= alexpro, direction=Long, asset=GBPUSD, volume=714020.0, pNl=null, openDate=Thu Feb 18 08:00:23 IST 2016, closeDate=Thu Feb 18 08:17:44 IST 2016, lockedVolume=0.0]
Deal [id=4189609, userName= alexpro, direction=Long, asset=USDJPY, volume=500000.0, pNl=null, openDate=Thu Feb 18 08:32:38 IST 2016, closeDate=Thu Feb 18 10:35:59 IST 2016, lockedVolume=0.0]
Deal [id=4189613, userName= alexpro, direction=Long, asset=GBPUSD, volume=714070.0, pNl=null, openDate=Thu Feb 18 08:32:56 IST 2016, closeDate=Thu Feb 18 08:42:19 IST 2016, lockedVolume=0.0]
Deal [id=4189681, userName= alexpro, direction=Long, asset=GBPUSD, volume=714070.0, pNl=null, openDate=Thu Feb 18 08:58:12 IST 2016, closeDate=Thu Feb 18 09:04:38 IST 2016, lockedVolume=0.0]
Deal [id=4189730, userName= alexpro, direction=Short, asset=CACEUR, volume=235605.12, pNl=null, openDate=Thu Feb 18 09:14:14 IST 2016, closeDate=Thu Feb 18 20:09:00 IST 2016, lockedVolume=0.0]
Deal [id=4190696, userName= alexpro, direction=Long, asset=EURUSD, volume=554025.0, pNl=null, openDate=Thu Feb 18 13:04:15 IST 2016, closeDate=Thu Feb 18 13:38:20 IST 2016, lockedVolume=0.0]
Deal [id=4190886, userName= alexpro, direction=Long, asset=EURUSD, volume=554175.0, pNl=null, openDate=Thu Feb 18 14:02:35 IST 2016, closeDate=Thu Feb 18 14:34:03 IST 2016, lockedVolume=0.0]
Deal [id=4191368, userName= alexpro, direction=Long, asset=USDJPY, volume=500000.0, pNl=null, openDate=Thu Feb 18 16:00:05 IST 2016, closeDate=Thu Feb 18 17:01:56 IST 2016, lockedVolume=0.0]
Deal [id=4193953, userName= alexpro, direction=Short, asset=OILUSD, volume=162525.0, pNl=null, openDate=Fri Feb 19 00:25:40 IST 2016, closeDate=Fri Feb 19 13:41:40 IST 2016, lockedVolume=0.0]
Deal [id=4193756, userName= alexpro, direction=Short, asset=CACEUR, volume=235605.12, pNl=null, openDate=Fri Feb 19 11:38:39 IST 2016, closeDate=Fri Feb 19 11:46:11 IST 2016, lockedVolume=0.0]
Deal [id=4193814, userName= alexpro, direction=Short, asset=OILUSD, volume=162125.0, pNl=null, openDate=Fri Feb 19 11:50:24 IST 2016, closeDate=Fri Feb 19 00:22:44 IST 2016, lockedVolume=0.0]
Deal [id=4194233, userName= alexpro, direction=Long, asset=EURUSD, volume=553605.0, pNl=null, openDate=Fri Feb 19 13:34:21 IST 2016, closeDate=Fri Feb 19 13:42:27 IST 2016, lockedVolume=0.0]
Deal [id=4194238, userName= alexpro, direction=Long, asset=AUDUSD, volume=354675.0, pNl=null, openDate=Fri Feb 19 13:34:24 IST 2016, closeDate=Fri Feb 19 16:13:16 IST 2016, lockedVolume=0.0]
Deal [id=4195086, userName= alexpro, direction=Long, asset=NSQUSD, volume=208525.0, pNl=null, openDate=Fri Feb 19 16:45:08 IST 2016, closeDate=Fri Feb 19 16:52:58 IST 2016, lockedVolume=0.0]
Deal [id=4195123, userName= alexpro, direction=Long, asset=NSQUSD, volume=208320.0, pNl=null, openDate=Fri Feb 19 16:56:04 IST 2016, closeDate=Mon Feb 22 07:23:11 IST 2016, lockedVolume=0.0]
Deal [id=4196372, userName= alexpro, direction=Long, asset=USDJPY, volume=500000.0, pNl=null, openDate=Mon Feb 22 08:34:25 IST 2016, closeDate=Mon Feb 22 09:23:11 IST 2016, lockedVolume=0.0]
Deal [id=4197885, userName= alexpro, direction=Short, asset=AUDUSD, volume=359720.0, pNl=null, openDate=Mon Feb 22 13:05:46 IST 2016, closeDate=Tue Feb 23 22:44:47 IST 2016, lockedVolume=0.0]
Deal [id=4202920, userName= alexpro, direction=Long, asset=GBPUSD, volume=698525.0, pNl=null, openDate=Wed Feb 24 06:05:14 IST 2016, closeDate=Wed Feb 24 07:17:15 IST 2016, lockedVolume=0.0]
Deal [id=4203500, userName= alexpro, direction=Short, asset=EURGBP, volume=551025.0, pNl=null, openDate=Wed Feb 24 09:05:17 IST 2016, closeDate=Fri Feb 26 08:46:05 IST 2016, lockedVolume=0.0]
Deal [id=4211956, userName= alexpro, direction=Short, asset=XAUUSD, volume=618455.0, pNl=null, openDate=Fri Feb 26 00:43:37 IST 2016, closeDate=Fri Feb 26 00:59:25 IST 2016, lockedVolume=0.0]
Deal [id=4212149, userName= alexpro, direction=Long, asset=EURUSD, volume=549925.0, pNl=null, openDate=Fri Feb 26 13:33:25 IST 2016, closeDate=Fri Mar 04 16:10:08 IST 2016, lockedVolume=0.0]
