Is Online,Deal ID,Username,Symbol,Long/Short,Buy Amount,Buy Currency,Sell Amount,Sell Currency,Open Date,Open Rate,Open Reason,Close Rate,Close Date,Close Reason,PaL (ABC),PaL Pips,SL Rate,SL Amount,TP Rate,TP Amount,Open Freeze Status,FREEZE_CLOSE,Business Unit,User Group,Volume,Volume (ABC),ABC,Account ID,User Group Type,User Type,Margin Amount (PBC),Margin Amount (BC),Margin Amount (ABC),SL Amount (NBC),SL Amount (ABC),PaL,Desk,Rolling Commission (ABC),Rolling Commission,Handling Commission,Handling Commission (ABC),Order Rate,Eligibility Status,Is Eligible,Affiliate Name,STP Provider,Retention Manager,Tags,TradingSystem,Ext Deal ID,Post Balance (ABC),Deal Duration(Hours),,,
NO,3271456, alexpro,OILUSD,Short,78780,USD,1500,OIL,04/13/2015 13:52:15 GMT,52.52,Opened By User,51.95,04/13/2015 14:15:59 GMT,Closed By User,855,57,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),78810,78810,USD, 920486,Standard,Trader,267.45,7.5,267.45,,,855,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,67053.86,0.4,,,,
NO,3281216, alexpro,OILUSD,Long,10000,OIL,555000,USD,04/15/2015 15:33:15 GMT,55.5,Limit Captured,55.51,04/16/2015 10:26:06 GMT,SL Reached,100,1,55.51,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),554700,554700,USD, 920486,Standard,Trader,1783,50,1783,,,100,Anton MacCane,28,28,0,0,55.5,Eligible, MED_FXP,,Alexander Galich,,PX,,98735.43,18.88,,,,
NO,3292633, alexpro,USDJPY,Long,500000,USD,59412500,JPY,04/20/2015 08:39:18 GMT,118.825,Opened By Dealer,119,04/20/2015 10:36:12 GMT,TP Reached,735.14,17.5,,0,119,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),500000,500000,USD, 920486,Standard,Trader,2500,2500,2500,,,735.14,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,132676.21,1.95,,,,
NO,3235628, alexpro,AUDUSD,Long,50000,AUD,38000,USD,04/01/2015 08:33:03 GMT,0.76,Limit Captured,0.759,04/01/2015 08:34:17 GMT,SL Reached,-50,-10,0.759,0,0.766,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),37992.5,37992.5,USD, 920486,Standard,Trader,185.73,250,185.73,,,-50,Anton MacCane,,,0,0,0.76,Eligible, MED_FXP,,Alexander Galich,,PX,,23817.41,0.02,,,,
NO,3279635, alexpro,EURUSD,Long,200000,EUR,212400,USD,04/15/2015 13:10:50 GMT,1.062,Limit Captured,1.066,04/15/2015 13:31:25 GMT,TP Reached,800,40,1.058,0,1.066,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),212660,212660,USD, 920486,Standard,Trader,1102.25,1000,1102.25,,,800,Anton MacCane,,,0,0,1.062,Eligible, MED_FXP,,Alexander Galich,,PX,,89447.03,0.34,,,,
NO,3269388, alexpro,EURUSD,Short,211370,USD,200000,EUR,04/13/2015 07:57:28 GMT,1.05685,Opened By User,1.06185,04/14/2015 12:33:16 GMT,SL Amount Reached,-1000,-50,,1000,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),211380,211380,USD, 920486,Standard,Trader,1102.25,1000,1102.25,,1000,-1000,Anton MacCane,10.59,10.59,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,67228.33,28.6,,,,
NO,3272317, alexpro,GBPUSD,Short,733225,USD,500000,GBP,04/13/2015 18:02:27 GMT,1.46645,Opened By User,1.46585,04/14/2015 05:30:45 GMT,Closed By User,300,6,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),733300,733300,USD, 920486,Standard,Trader,3559.4,2500,3559.4,,,300,Anton MacCane,36.7,36.7,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,68278.33,11.47,,,,
NO,3285987, alexpro,EURJPY,Short,102160000,JPY,800000,EUR,04/16/2015 14:02:48 GMT,127.7,Opened By User,127.59,04/16/2015 14:10:22 GMT,Closed By User,738.41,11,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),857360,857360,USD, 920486,Standard,Trader,4409,4000,4409,,,738.41,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,101973.84,0.13,,,,
NO,3295528, alexpro,USDCAD,Short,183855,CAD,150000,USD,04/21/2015 05:12:42 GMT,1.2257,Opened By User,1.2255,04/21/2015 06:33:17 GMT,TP Reached,24.48,2,,0,1.2255,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),150000,150000,USD, 920486,Standard,Trader,750,750,750,,,24.48,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,140085.97,1.34,,,,
NO,3296516, alexpro,EURUSD,Short,1067000,USD,1000000,EUR,04/21/2015 09:03:14 GMT,1.067,Opened By Dealer,1.1221,05/13/2015 00:00:56 GMT,Expiration,-55100,-551,,0,1.065,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1067100,1067100,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,-55100,Anton MacCane,497.35,497.35,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,129116.55,518.96,,,,
NO,3284781, alexpro,OILUSD,Long,12000,OIL,667200,USD,04/16/2015 10:53:07 GMT,55.6,Limit Captured,57.15,04/16/2015 18:01:05 GMT,Closed By User,18600,155,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),666720,666720,USD, 920486,Standard,Trader,2139.6,60,2139.6,,,18600,Anton MacCane,,,0,0,55.6,Eligible, MED_FXP,,Alexander Galich,,PX,,125573.84,7.13,,,,
NO,3296060, alexpro,EURJPY,Short,50990000,JPY,400000,EUR,04/21/2015 07:15:39 GMT,127.475,Opened By Dealer,130.44,04/28/2015 14:22:41 GMT,Closed By Dealer,-9982.74,-296.5,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),426840,426840,USD, 920486,Standard,Trader,2204.5,2000,2204.5,,,-9982.74,Anton MacCane,108.03,108.03,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,162692.64,175.12,,,,
NO,3241189, alexpro,OILUSD,Short,489300,USD,10000,OIL,04/02/2015 11:05:12 GMT,48.93,Opened By Dealer,56.31,04/20/2015 20:00:57 GMT,Expiration,-73800,-738,,0,48.05,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),489500,489500,USD, 920486,Standard,Trader,1783,50,1783,,,-73800,Anton MacCane,316.01,316.01,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,56726.21,440.93,,,,
NO,3245229, alexpro,GBPUSD,Long,250000,GBP,372250,USD,04/03/2015 12:30:42 GMT,1.489,Limit Captured,1.493,04/03/2015 12:48:45 GMT,TP Reached,1000,40,1.485,0,1.493,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),372862.5,372862.5,USD, 920486,Standard,Trader,1779.7,1250,1779.7,,,1000,Anton MacCane,,,0,0,1.489,Eligible, MED_FXP,,Alexander Galich,,PX,,50930.01,0.3,,,,
NO,3278545, alexpro,OILUSD,Short,538000,USD,10000,OIL,04/15/2015 10:43:54 GMT,53.8,Limit Captured,53.8,04/15/2015 11:13:48 GMT,TP Reached,0,0,,0,53.8,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),538200,538200,USD, 920486,Standard,Trader,1783,50,1783,,,0,Anton MacCane,,,0,0,53.8,Eligible, MED_FXP,,Alexander Galich,,PX,,88647.03,0.5,,,,
NO,3261366, alexpro,EURJPY,Long,200000,EUR,25814000,JPY,04/09/2015 09:29:20 GMT,129.07,Limit Captured,128.73,04/23/2015 09:32:20 GMT,Closed By User,-566.5,-34,,0,129.285,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),214900,214900,USD, 920486,Standard,Trader,1102.25,1000,1102.25,,,-566.5,Anton MacCane,106.99,106.99,0,0,129.07,Eligible, MED_FXP,,Alexander Galich,,PX,,145201.41,336.05,,,,
NO,3244628, alexpro,EURUSD,Long,250000,EUR,273000,USD,04/03/2015 12:16:49 GMT,1.092,Limit Captured,1.095,04/03/2015 12:30:47 GMT,TP Reached,750,30,1.087,0,1.095,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),273000,273000,USD, 920486,Standard,Trader,1377.81,1250,1377.81,,,750,Anton MacCane,,,0,0,1.092,Eligible, MED_FXP,,Alexander Galich,,PX,,47680.01,0.23,,,,
NO,3276009, alexpro,EURJPY,Short,31875000,JPY,250000,EUR,04/14/2015 14:29:43 GMT,127.5,Limit Captured,127.19,04/14/2015 21:09:15 GMT,Closed By User,649.05,31,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),267362.5,267362.5,USD, 920486,Standard,Trader,1377.81,1250,1377.81,,,649.05,Anton MacCane,,,0,0,127.5,Eligible, MED_FXP,,Alexander Galich,,PX,,67877.38,6.66,,,,
NO,3238514, alexpro,OILUSD,Short,978200,USD,20000,OIL,04/01/2015 14:59:29 GMT,48.91,Opened By Dealer,50.16,04/01/2015 17:00:56 GMT,SL Amount Reached,-25000,-125,,25000,,7500,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),977000,977000,USD, 920486,Standard,Trader,3566,100,3566,,25000,-25000,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,25012.41,2.02,,,,
NO,3260794, alexpro,EURUSD,Short,1073150,USD,1000000,EUR,04/09/2015 07:44:49 GMT,1.07315,Opened By Dealer,1.07255,04/09/2015 13:43:49 GMT,TP Amount Reached,600,6,,0,,600,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1073250,1073250,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,600,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,64141.11,5.98,,,,
NO,3279976, alexpro,GBPUSD,Long,200000,GBP,296000,USD,04/15/2015 13:33:09 GMT,1.48,Limit Captured,1.48,04/15/2015 17:01:22 GMT,TP Reached,0,0,1.47,0,1.48,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),296010,296010,USD, 920486,Standard,Trader,1423.76,1000,1423.76,,,0,Anton MacCane,,,0,0,1.48,Eligible, MED_FXP,,Alexander Galich,,PX,,96717.03,3.47,,,,
NO,3252202, alexpro,USDCHF,Long,150000,USD,144082.5,CHF,04/07/2015 08:30:43 GMT,0.96055,Limit Captured,0.96704,04/07/2015 20:10:37 GMT,Closed By User,1006.52,64.9,0.9557,0,0.969,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),150000,150000,USD, 920486,Standard,Trader,750,750,750,,,1006.52,Anton MacCane,,,0,0,0.96055,Eligible, MED_FXP,,Alexander Galich,,PX,,54901.59,11.67,,,,
NO,3267074, alexpro,USDCAD,Short,632000,CAD,500000,USD,04/10/2015 12:30:04 GMT,1.264,Limit Captured,1.259,04/10/2015 13:23:48 GMT,TP Reached,1986.13,50,1.269,0,1.259,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),500000,500000,USD, 920486,Standard,Trader,2500,2500,2500,,,1986.13,Anton MacCane,,,0,0,1.264,Eligible, MED_FXP,,Alexander Galich,,PX,,67239.53,0.9,,,,
NO,3254065, alexpro,OILUSD,Long,10000,OIL,527500,USD,04/07/2015 14:51:16 GMT,52.75,Limit Captured,54.2,04/15/2015 07:39:33 GMT,TP Reached,14500,145,,0,54.2,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),527100,527100,USD, 920486,Standard,Trader,1783,50,1783,,,14500,Anton MacCane,155.9,155.9,0,0,52.75,Eligible, MED_FXP,,Alexander Galich,,PX,,82272.03,184.8,,,,
NO,3270373, alexpro,GBPCAD,Long,500000,GBP,923370,CAD,04/13/2015 10:27:27 GMT,1.84674,Opened By User,1.84758,04/13/2015 12:21:39 GMT,Closed By User,332.79,8.4,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),730300,730300,USD, 920486,Standard,Trader,3559.4,2500,3559.4,,,332.79,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,66798.86,1.9,,,,
NO,3264269, alexpro,OILUSD,Short,75795,USD,1500,OIL,04/09/2015 20:18:10 GMT,50.53,Opened By User,50.5,04/10/2015 09:59:01 GMT,SL Reached,45,3,50.5,0,50,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),75810,75810,USD, 920486,Standard,Trader,267.45,7.5,267.45,,,45,Anton MacCane,3.81,3.81,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,65253.4,13.68,,,,
NO,3251926, alexpro,USDJPY,Long,150000,USD,17982750,JPY,04/07/2015 08:06:59 GMT,119.885,Opened By User,120.275,04/07/2015 12:45:50 GMT,TP Reached,486.32,39,119.25,0,120.275,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),150000,150000,USD, 920486,Standard,Trader,750,750,750,,,486.32,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,51895.07,4.65,,,,
NO,3286847, alexpro,EURJPY,Short,102420000,JPY,800000,EUR,04/16/2015 17:31:06 GMT,128.025,Opened By User,128.01,04/16/2015 20:53:00 GMT,Closed By User,100.87,1.5,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),859840,859840,USD, 920486,Standard,Trader,4409,4000,4409,,,100.87,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,125674.71,3.37,,,,
NO,3268848, alexpro,EURUSD,Long,150000,EUR,159037.5,USD,04/13/2015 06:09:35 GMT,1.06025,Limit Captured,1.0577,04/13/2015 07:48:54 GMT,SL Reached,-382.5,-25.5,1.0577,0,1.063,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),159030,159030,USD, 920486,Standard,Trader,826.69,750,826.69,,,-382.5,Anton MacCane,,,0,0,1.06025,Eligible, MED_FXP,,Alexander Galich,,PX,,66784.27,1.66,,,,
NO,3283798, alexpro,EURUSD,Short,531775,USD,500000,EUR,04/16/2015 07:54:31 GMT,1.06355,Opened By User,1.13415,05/07/2015 00:00:34 GMT,Expiration,-35300,-706,,0,1.061,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),531825,531825,USD, 920486,Standard,Trader,2755.63,2500,2755.63,,,-35300,Anton MacCane,382.96,382.96,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,160766.83,496.1,,,,
NO,3284488, alexpro,NZDUSD,Short,381000,USD,500000,NZD,04/16/2015 10:14:48 GMT,0.762,Limit Captured,0.765,04/16/2015 10:43:28 GMT,SL Reached,-1500,-30,0.765,0,0.754,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),381105,381105,USD, 920486,Standard,Trader,1700.6,2500,1700.6,,,-1500,Anton MacCane,,,0,0,0.762,Eligible, MED_FXP,,Alexander Galich,,PX,,97235.43,0.48,,,,
NO,3236429, alexpro,EURNZD,Short,290000,NZD,200000,EUR,04/01/2015 10:15:19 GMT,1.45,Limit Captured,1.44604,04/03/2015 12:30:07 GMT,TP Amount Reached,600,39.6,1.46,0,,600,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),214990,214990,USD, 920486,Standard,Trader,1102.25,1000,1102.25,,,600,Anton MacCane,21.63,21.63,0,0,1.45,Eligible, MED_FXP,,Alexander Galich,,PX,,47185.47,50.25,,,,
NO,3295304, alexpro,OILUSD,Long,11500,OIL,647565,USD,04/20/2015 22:34:00 GMT,56.31,Opened By Dealer,57.66,04/24/2015 07:24:36 GMT,Closed By User,15525,135,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),665045,665045,USD, 920486,Standard,Trader,2050.45,57.5,2050.45,,,15525,Anton MacCane,130.99,130.99,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,160557.13,80.84,,,,
NO,3241446, alexpro,USDJPY,Long,150000,USD,17943750,JPY,04/02/2015 12:05:42 GMT,119.625,Opened By User - Signal,119.8,04/02/2015 12:34:13 GMT,TP Reached,219.09,17.5,119.1,0,119.8,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),150000,150000,USD, 920486,Standard,Trader,750,750,750,,,219.09,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,45656.56,0.48,,,,
NO,3247407, alexpro,GBPCAD,Short,279316.5,CAD,150000,GBP,04/05/2015 22:54:56 GMT,1.86211,Opened By User,1.86502,04/06/2015 10:22:27 GMT,SL Amount Reached,-350,-29.1,,350,1.8585,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),223792.5,223792.5,USD, 920486,Standard,Trader,1067.82,750,1067.82,,350,-350,Anton MacCane,11.19,11.19,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,50543.74,11.46,,,,
NO,3280686, alexpro,OILUSD,Long,10000,OIL,546000,USD,04/15/2015 14:30:20 GMT,54.6,Limit Captured,55.3,04/15/2015 15:23:32 GMT,TP Reached,7000,70,,0,55.3,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),545600,545600,USD, 920486,Standard,Trader,1783,50,1783,,,7000,Anton MacCane,,,0,0,54.6,Eligible, MED_FXP,,Alexander Galich,,PX,,96447.03,0.89,,,,
NO,3280779, alexpro,NZDUSD,Short,377205,USD,500000,NZD,04/15/2015 14:40:00 GMT,0.75441,Opened By User,0.75387,04/15/2015 15:53:52 GMT,Closed By Dealer,270,5.4,0.758,0,0.751,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),377305,377305,USD, 920486,Standard,Trader,1700.6,2500,1700.6,,,270,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,96717.03,1.23,,,,
NO,3288616, alexpro,GBPUSD,Long,1000000,GBP,1498000,USD,04/17/2015 08:30:17 GMT,1.498,Limit Captured,1.498,04/17/2015 08:31:23 GMT,Closed By Dealer,0,0,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1498000,1498000,USD, 920486,Standard,Trader,7118.8,5000,7118.8,,,0,Anton MacCane,,,0,0,1.498,Eligible, MED_FXP,,Alexander Galich,,PX,,126893.69,0.02,,,,
NO,3264044, alexpro,USDCAD,Short,189060,CAD,150000,USD,04/09/2015 18:29:09 GMT,1.2604,Limit Captured,1.26038,04/10/2015 08:37:08 GMT,Closed By User,2.38,0.2,1.27,0,1.2569,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),150000,150000,USD, 920486,Standard,Trader,750,750,750,,,2.38,Anton MacCane,7.5,7.5,0,0,1.2604,Eligible, MED_FXP,,Alexander Galich,,PX,,64560.02,14.13,,,,
NO,3240306, alexpro,EURUSD,Long,250000,EUR,270700,USD,04/02/2015 08:20:45 GMT,1.0828,Opened By User,1.0848,04/02/2015 12:51:23 GMT,TP Amount Reached,500,20,,0,,500,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),270675,270675,USD, 920486,Standard,Trader,1377.81,1250,1377.81,,,500,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,46156.56,4.51,,,,
NO,3295303, alexpro,OILUSD,Short,78315,USD,1500,OIL,04/20/2015 22:27:21 GMT,52.21,Opened By Dealer,61.28,05/13/2015 00:00:52 GMT,Expiration,-13605,-907,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),86730,86730,USD, 920486,Standard,Trader,267.45,7.5,267.45,,,-13605,Anton MacCane,70.02,70.02,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,184216.55,529.56,,,,
NO,3289803, alexpro,EURCAD,Short,1315000,CAD,1000000,EUR,04/17/2015 12:30:02 GMT,1.315,Limit Captured,1.31005,04/17/2015 12:31:07 GMT,Closed By Dealer,4078.4,49.5,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),1082300,1082300,USD, 920486,Standard,Trader,5511.25,5000,5511.25,,,4078.4,Anton MacCane,,,0,0,1.315,Eligible, MED_FXP,,Alexander Galich,,PX,,130972.09,0.02,,,,
NO,3240249, alexpro,OILUSD,Long,5000,OIL,249350,USD,04/02/2015 08:06:37 GMT,49.87,Opened By User,48.96,04/02/2015 11:05:00 GMT,Closed By Dealer,-4550,-91,,0,,2500,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),249200,249200,USD, 920486,Standard,Trader,891.5,25,891.5,,,-4550,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,45437.47,2.97,,,,
NO,3295302, alexpro,OILUSD,Short,489300,USD,10000,OIL,04/20/2015 22:26:22 GMT,48.93,Opened By Dealer,61.28,05/13/2015 00:33:39 GMT,Expiration,-123500,-1235,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),578200,578200,USD, 920486,Standard,Trader,1783,50,1783,,,-123500,Anton MacCane,497.33,497.33,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,5448.71,530.12,,,,
NO,3287713, alexpro,OILUSD,Long,10000,OIL,562500,USD,04/17/2015 04:05:17 GMT,56.25,Opened By User,56.38,04/17/2015 07:33:50 GMT,Closed By User,1300,13,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),562200,562200,USD, 920486,Standard,Trader,1783,50,1783,,,1300,Anton MacCane,,,0,0,,Eligible, MED_FXP,,Alexander Galich,,PX,,126893.69,3.48,,,,
NO,4190886, alexpro,EURUSD,Long,500000,EUR,554175,USD,02/18/2016 14:02:35 GMT,1.10835,Opened By User,1.10853,02/18/2016 14:34:03 GMT,Closed By User,90,1.8,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),554175,554175,USD, 920486,Standard,Trader,2755.63,2500,2755.63,,,90,Anton MacCane,,,0,0,1.1083,Eligible, MED_FXP,,Alexander Galich,,MT4,7732848,70707.09,0.52,,,,
NO,4189309, alexpro,GBPUSD,Long,500000,GBP,713530,USD,02/18/2016 07:01:37 GMT,1.42706,Opened By User,1.42938,02/18/2016 07:46:10 GMT,Closed By User,1160,23.2,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),713530,713530,USD, 920486,Standard,Trader,3559.4,2500,3559.4,,,1160,Anton MacCane,,,0,0,1.42701,Eligible, MED_FXP,,Alexander Galich,,MT4,7731101,68495.27,0.74,,,,
NO,4189730, alexpro,CACEUR,Short,212065,EUR,50,CAC,02/18/2016 09:14:14 GMT,4241.3,Opened By User,4238.4,02/18/2016 20:09:00 GMT,Closed By User,160.91,290,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),235605.12,235605.12,USD, 920486,Standard,Trader,1226.12,0.25,1226.12,,,160.91,Anton MacCane,,,0,0,4241,Eligible, MED_FXP,,Alexander Galich,,MT4,7731456,71026.4,10.91,,,,
NO,4189681, alexpro,GBPUSD,Long,500000,GBP,714070,USD,02/18/2016 08:58:12 GMT,1.42814,Opened By User,1.42927,02/18/2016 09:04:38 GMT,Closed By User,565,11.3,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),714070,714070,USD, 920486,Standard,Trader,3559.4,2500,3559.4,,,565,Anton MacCane,,,0,0,1.4281,Eligible, MED_FXP,,Alexander Galich,,MT4,7731524,69386.5,0.11,,,,
NO,4203500, alexpro,EURGBP,Short,394040,GBP,500000,EUR,02/24/2016 09:05:17 GMT,0.78808,Opened By User,0.7875,02/26/2016 08:46:05 GMT,TP Reached,405.99,5.8,,0,0.7875,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),551025,551025,USD, 920486,Standard,Trader,2755.63,2500,2755.63,,,405.99,Anton MacCane,55.11,55.11,0,0,0.78811,Eligible, MED_FXP,,Alexander Galich,,MT4,7756181,75323.66,47.68,,,,
NO,4153764, alexpro,USDRUB,Long,500000,USD,38551255,RUB,02/08/2016 07:00:26 GMT,77.103,Opened By User,77.141,02/08/2016 12:47:55 GMT,Closed By User,247.34,3.816,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),500000,500000,USD, 920486,Standard,Trader,2500,2500,2500,,,247.34,Anton MacCane,,,0,0,77.225,Eligible, MED_FXP,,Alexander Galich,,MT4,7670804,63610.8,5.79,,,,
NO,4187629, alexpro,GBPUSD,Long,500000,GBP,711845,USD,02/17/2016 14:30:55 GMT,1.42369,Opened By User,1.42442,02/17/2016 14:31:41 GMT,Closed By User,365,7.3,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),711845,711845,USD, 920486,Standard,Trader,3559.4,2500,3559.4,,,365,Anton MacCane,,,0,0,1.42365,Eligible, MED_FXP,,Alexander Galich,,MT4,7727357,66675.99,0.01,,,,
NO,4183746, alexpro,EURGBP,Short,389475,GBP,500000,EUR,02/16/2016 13:40:08 GMT,0.77895,Opened By User,0.77873,02/16/2016 13:57:45 GMT,Closed By User,157.85,2.2,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),558755,558755,USD, 920486,Standard,Trader,2755.63,2500,2755.63,,,157.85,Anton MacCane,,,0,0,0.779,Eligible, MED_FXP,,Alexander Galich,,MT4,7719658,65489.96,0.29,,,,
NO,4190696, alexpro,EURUSD,Long,500000,EUR,554025,USD,02/18/2016 13:04:15 GMT,1.10805,Opened By User,1.1087,02/18/2016 13:38:20 GMT,Closed By User,325,6.5,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),554025,554025,USD, 920486,Standard,Trader,2755.63,2500,2755.63,,,325,Anton MacCane,,,0,0,1.108,Eligible, MED_FXP,,Alexander Galich,,MT4,7732668,70617.09,0.57,,,,
NO,4168978, alexpro,USDJPY,Long,500000,USD,56500000,JPY,02/11/2016 00:42:36 GMT,113,Opened By User,113.111,02/12/2016 13:34:45 GMT,TP Reached,490.67,11.1,,0,113.111,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),500000,500000,USD, 920486,Standard,Trader,2500,2500,2500,,,490.67,Anton MacCane,25,25,0,0,113,Eligible, MED_FXP,,Alexander Galich,,MT4,7692935,63879.05,36.87,,,,
NO,4181143, alexpro,EURGBP,Short,386470,GBP,500000,EUR,02/15/2016 21:12:22 GMT,0.77294,Opened By User,0.77261,02/16/2016 07:49:35 GMT,Closed By User,238.32,3.3,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),557965,557965,USD, 920486,Standard,Trader,2755.63,2500,2755.63,,,238.32,Anton MacCane,27.94,27.94,0,0,0.773,Eligible, MED_FXP,,Alexander Galich,,MT4,7715755,65332.11,10.62,,,,
NO,4189466, alexpro,GBPUSD,Long,500000,GBP,714020,USD,02/18/2016 08:00:23 GMT,1.42804,Opened By User,1.42818,02/18/2016 08:17:44 GMT,Closed By User,70,1.4,,0,,0,Inactive,Inactive,MaxiForex_MT,MT4 (MaxiForex_MT),714020,714020,USD, 920486,Standard,Trader,3559.4,2500,3559.4,,,70,Anton MacCane,,,0,0,1.428,Eligible, MED_FXP,,Alexander Galich,,MT4,7731302,68565.27,0.29,,,,
